campaign_id,campaign_name,channel_id,campaign_manager,start_date,end_date,budget,campaign_type,target_segment,target_country
2474,Flash Awareness Campaign 2021,2,Debra Smith,2019-08-15,2019-10-30,1587.63,Awareness,At-Risk,Italy
2475,BlackFriday Acquisition Drive 2023,1,Rebecca Simmons,2022-08-20,2022-09-12,11233.46,Acquisition,VIP,Spain
2476,Loyalty Brand Campaign 2024,15,Kimberly Jensen,2022-02-08,2021-11-10,1169.85,Brand,New,Germany
2477,Flash Conversion Push 2019,7,Caitlin Edwards,2020-09-16,2020-11-25,20702.89,Conversion,All,Nigeria
2478,Summer Conversion Push 2021,14,Daniel Bridges,2021-10-13,2021-12-05,5265.2,Conversion,At-Risk,France
2479,Prospecting Awareness Push 2022,4,Hannah Matthews,2023-02-01,2023-02-26,3172.84,Awareness,VIP,Australia
2480,Spring Conversion Promo 2024,4,Rebecca Prince,2022-05-12,2022-07-07,12572.96,Conversion,New,United States
2481,Prospecting Conversion Drive 2021,9,Caitlin Edwards,2023-02-04,2023-05-01,9781.86,Conversion,VIP,Indonesia
2482,Clearance Awareness Push 2023,7,Yvette House,2021-10-16,2021-12-08,2141.19,Awareness,New,United Arab Emirates
2483,Summer Acquisition Promo 2024,13,Robert Jones,2021-11-12,2021-12-18,2080.32,Acquisition,VIP,India
2484,Holiday Awareness Sale 2024,13,Jessica Sanford,2020-06-27,2020-08-07,1443.41,Awareness,VIP,Italy
2485,Loyalty Conversion Drive 2022,1,Connie Costa,2023-03-24,2023-05-06,16659.1,Conversion,All,France
2486,Spring Acquisition Sale 2020,4,Jeffrey Herring,2019-03-05,2019-05-28,4582.28,Acquisition,New,France
2487,BlackFriday Brand Promo 2022,15,Donna Nelson,2023-03-15,2023-04-19,4022.46,Brand,All,Germany
2488,Prospecting Conversion Sale 2020,13,John Lopez,2021-02-09,2021-02-19,5763.62,Conversion,Churned,Nigeria
2489,BlackFriday Acquisition Push 2021,9,Eric Smith MD,2022-02-14,2022-05-13,3349.65,Acquisition,At-Risk,Nigeria
2490,Spring Brand Promo 2024,10,Levi Stewart,2024-04-06,2024-05-02,3217.79,Brand,New,Germany
2491,Spring Brand Push 2021,7,Derek Lowe,2023-01-26,2023-03-01,28495.17,Brand,At-Risk,Indonesia
2492,Winter Brand Drive 2021,10,Yvette House,2024-06-01,2024-08-30,3269.64,Brand,New,United Kingdom
2493,Flash Brand Push 2021,13,Scott Taylor,2022-02-19,2022-04-06,12456.99,Brand,Returning,Italy
2494,Launch Retention Drive 2023,6,Nicholas Gordon,2020-12-13,2021-02-13,1722.32,Retention,Returning,United Arab Emirates
2495,,6,Samuel Smith,2024-07-10,2024-08-30,1674.16,Brand,Returning,Italy
2496,Launch Conversion Drive 2022,4,Dominic Bennett,2023-06-19,2023-07-14,9957.63,Conversion,Returning,Nigeria
2497,NewYear Acquisition Promo 2021,14,Samuel Smith,2021-10-31,2021-11-30,29134.02,Acquisition,Returning,Global
2498,NewYear Acquisition Sale 2019,6,Daniel Bridges,2023-08-15,2023-10-20,8569.7,Acquisition,Churned,Saudi Arabia
2499,Launch Acquisition Sale 2024,13,,2022-07-18,2022-07-30,29990.88,Acquisition,Returning,Mexico
2500,Holiday Conversion Drive 2023,6,Isaiah Hall Jr.,2021-05-24,2021-08-06,987.55,Conversion,Returning,South Africa
2501,Summer Acquisition Promo 2019,8,Mark Morgan,2024-08-05,2024-10-01,1084.53,Acquisition,At-Risk,Italy
2502,Prospecting Retention Sale 2024,7,Dominic Bennett,2021-08-14,2021-09-06,14120.08,Retention,Churned,Saudi Arabia
2503,NewYear Conversion Drive 2022,8,Mark Morgan,2020-04-18,2020-05-05,7589.79,Conversion,All,France
2504,NewYear Retention Push 2020,1,Daniel Bridges,2021-03-28,2021-05-01,3506.94,Retention,All,Spain
2505,Loyalty Conversion Push 2019,9,Yvette House,2019-05-06,2019-06-29,5467.32,Conversion,All,France
2506,Winter Acquisition Sale 2023,7,Kimberly Jensen,2020-09-23,2020-11-06,9273.93,Acquisition,All,Canada
2507,Holiday Conversion Sale 2022,5,Stephanie Allen,2024-03-20,2024-04-11,9851.73,Conversion,New,Spain
2508,BlackFriday Conversion Promo 2024,2,Mark Harris,2021-10-12,2022-01-02,4266.85,Conversion,Churned,Spain
2509,NewYear Conversion Campaign 2022,15,Gloria Keller,2019-08-12,2019-09-22,4994.13,Conversion,Returning,India
2510,Loyalty Brand Campaign 2022,2,,2019-01-15,2019-02-06,14898.71,Brand,All,Egypt
2511,Holiday Acquisition Promo 2024,4,,2019-08-17,2019-11-06,14176.83,Acquisition,At-Risk,Australia
2512,Loyalty Retention Campaign 2020,10,Lori Delgado,2019-01-04,2019-01-22,13720.56,Retention,New,United Kingdom
2513,Retarget Acquisition Promo 2021,12,Connie Costa,2021-07-31,2021-09-13,3011.44,Acquisition,VIP,Indonesia
2514,NewYear Retention Drive 2021,10,Sandra Kim,2022-07-08,2022-08-29,9689.24,Retention,Churned,Italy
2515,Prospecting Awareness Drive 2022,11,Rebecca Simmons,2021-12-18,2022-02-27,4072.88,Awareness,New,Nigeria
2516,Summer Retention Push 2023,9,David Zuniga,2019-11-29,2020-01-21,7555.43,Retention,Churned,Philippines
2517,Loyalty Retention Promo 2019,3,,2023-12-21,2024-02-24,9261.54,Retention,At-Risk,Brazil
2518,CLEARANCE ACQUISITION PROMO 2021,9,Angela Dillon,2019-10-14,2019-10-26,21232.46,Acquisition,Returning,India
2519,Spring Acquisition Push 2024,2,Connie Costa,2022-02-26,2022-05-21,7050.55,Acquisition,VIP,Mexico
2520,Clearance Awareness Sale 2022,9,Samuel Smith,2024-08-02,2024-10-05,8273.94,Awareness,Returning,Germany
2521,Holiday Brand Campaign 2021,5,Rachel Wright,2022-09-12,2022-11-17,1508.11,Brand,VIP,Netherlands
2522,BlackFriday Retention Sale 2019,8,Kevin Morris,2019-01-11,2019-01-20,10376.02,Retention,Returning,Spain
2523,NewYear Retention Campaign 2024,7,,2020-04-11,2020-04-18,1992.75,Retention,All,Netherlands
2524,Spring Acquisition Drive 2021,7,Alexis Hale,2020-06-17,2020-07-13,446.12,Acquisition,New,Australia
2525,Spring Brand Sale 2019,13,Angela Dillon,2021-02-27,2021-04-02,4459.91,Brand,Churned,Italy
2526,Spring Brand Campaign 2019,14,Rachel Wright,2021-06-28,2021-05-19,2927.59,Brand,At-Risk,France
2527,Prospecting Conversion Push 2022,7,Eric Dodson Jr.,2019-10-23,2019-11-25,884.95,Conversion,Returning,United States
2528,Prospecting Conversion Promo 2023,15,Judy Lopez,2022-08-06,2022-10-27,5877.03,Conversion,At-Risk,Philippines
2529,Flash Awareness Campaign 2022,3,Hunter Woods,2023-03-12,2023-05-08,4058.75,Awareness,New,Mexico
2530,Holiday Conversion Sale 2021,9,Richard White,2021-12-12,2021-11-10,8610.54,Conversion,VIP,Global
2531,Holiday Conversion Promo 2019,15,,2021-08-11,2021-09-22,48127.59,Conversion,Churned,Saudi Arabia
2532,Launch Awareness Promo 2022,2,Scott Taylor,2019-10-14,2019-12-15,1199.46,Awareness,VIP,Germany
2533,Spring Conversion Sale 2020,3,Lori Delgado,2024-06-06,2024-08-01,11179.62,Conversion,All,Brazil
2534,Retarget Brand Sale 2023,8,Kimberly Jensen,2021-06-23,2021-07-02,25809.49,Brand,VIP,Saudi Arabia
2535,Flash Acquisition Promo 2024,12,,2020-09-17,2020-11-30,7878.95,Acquisition,New,Canada
2536,Prospecting Retention Promo 2020,12,Angela Dillon,2022-04-22,2022-06-12,1825.73,Retention,VIP,Saudi Arabia
2537,Loyalty Conversion Promo 2020,13,Robert Massey,2019-04-21,2019-05-07,4583.78,Conversion,Churned,Brazil
2538,Holiday Brand Sale 2022,8,Sandra Ayala,2022-12-11,2023-02-08,4736.01,Brand,Returning,Spain
2539,Clearance Brand Push 2020,6,Yolanda Wallace,2019-08-02,2019-09-29,4271.49,Brand,At-Risk,Italy
2540,Clearance Retention Campaign 2023,9,Rachel Dickerson,2020-02-29,2020-05-18,18416.08,Retention,Returning,Egypt
2541,Flash Brand Sale 2021,13,Sandra Ayala,2021-10-12,2021-11-27,2510.66,Brand,New,Nigeria
2542,Winter Brand Drive 2020,5,James Smith,2019-05-31,2019-07-05,2895.28,Brand,Churned,United States
2543,BlackFriday Brand Push 2023,9,Angel Kent,2020-11-11,2021-01-19,9103.82,Brand,Returning,India
2544,Loyalty Brand Sale 2019,4,Eric Smith MD,2020-07-19,2020-09-26,9538.47,Brand,At-Risk,Germany
2545,Summer Awareness Sale 2021,6,Daniel Bridges,2022-10-31,2022-11-17,9470.72,Awareness,Returning,Indonesia
2546,BlackFriday Conversion Drive 2021,2,Jeffrey Herring,2019-05-25,2019-07-10,4907.05,Conversion,VIP,Australia
2547,Flash Acquisition Promo 2024,12,Yolanda Wallace,2021-01-01,2021-03-28,3090.07,Acquisition,Returning,Canada
2548,,5,,2021-11-19,2021-11-26,3070.67,Brand,All,South Africa
2549,Flash Awareness Promo 2022,7,Rebecca Prince,2024-03-30,2024-06-03,5479.59,Awareness,All,Indonesia
2550,Retarget Conversion Drive 2020,1,Willie Bowers,2019-12-05,2019-12-23,1688.44,Conversion,VIP,Nigeria
2551,Retarget Brand Sale 2019,4,Felicia Henry,2023-11-29,2024-02-02,1272.74,Brand,Churned,Philippines
2552,Retarget Retention Push 2023,7,Felicia Henry,2024-10-11,2024-08-08,2125.05,Retention,Returning,United Kingdom
2553,Winter Retention Sale 2024,10,Miguel Johnston,2020-05-12,2020-06-11,9140.4,Retention,Returning,Netherlands
2554,BlackFriday Retention Push 2020,3,Eric Smith MD,2022-08-18,2022-09-16,4093.67,Retention,New,Egypt
2555,Loyalty Retention Drive 2021,9,Mark Morgan,2019-01-25,2019-02-21,23785.94,Retention,VIP,Egypt
2556,winter retention promo 2022,10,Rachel Dickerson,2024-08-28,2024-10-30,2126.05,Retention,Churned,India
2557,Clearance Retention Sale 2023,3,,2023-07-07,2023-07-28,4317.72,Retention,All,United Arab Emirates
2558,Winter Brand Campaign 2024,5,Eric Smith MD,2021-02-12,2021-04-23,122509.91,Brand,Returning,Global
2559,Prospecting Acquisition Campaign 2024,13,Jeffrey Herring,2022-07-19,2022-10-09,3818.44,Acquisition,At-Risk,South Africa
2560,Launch Retention Drive 2022,6,,2019-10-21,2020-01-04,2437.34,Retention,All,Saudi Arabia
2561,Summer Awareness Drive 2019,7,Charles Torres,2023-02-17,2023-05-12,12155.91,Awareness,At-Risk,India
2562,Flash Brand Campaign 2020,6,Scott Taylor,2024-01-10,2024-04-01,4675.46,Brand,VIP,India
2563,Flash Acquisition Promo 2021,12,John Lopez,2019-04-01,2019-06-10,11237.24,Acquisition,New,Australia
2564,Spring Acquisition Campaign 2021,7,Jennifer Obrien,2022-11-13,2023-01-22,2582.23,Acquisition,All,Italy
2565,Loyalty Conversion Campaign 2020,15,Miguel Johnston,2024-10-22,2024-12-01,14584.68,Conversion,All,United Arab Emirates
2566,Retarget Retention Campaign 2023,9,Felicia Henry,2020-02-11,2020-05-07,6865.75,Retention,VIP,Philippines
2567,Clearance Conversion Sale 2023,11,James Smith,2022-07-20,2022-09-10,6076.71,Conversion,All,Brazil
2568,BlackFriday Retention Promo 2022,5,Judy Lopez,2022-04-22,2022-05-03,7036.24,Retention,All,Global
2569,Summer Conversion Promo 2021,3,Julie Clark,2021-10-08,2021-12-10,1848.14,Conversion,At-Risk,Australia
2570,launch awareness promo 2019,10,Eric Smith MD,2020-05-26,2020-08-08,3052.88,Awareness,Churned,Spain
2571,Retarget Acquisition Drive 2022,6,Jon Thomas,2023-03-04,2023-04-22,9002.92,Acquisition,New,Brazil
2572,BlackFriday Conversion Drive 2024,8,Scott Taylor,2019-03-07,2019-03-18,63799.45,Conversion,At-Risk,South Africa
2573,Holiday Conversion Drive 2021,1,Sandra Ayala,2019-07-01,2019-08-02,1081.67,Conversion,All,Saudi Arabia
2574,Loyalty Retention Push 2023,6,Richard White,2022-08-31,2022-11-23,694.78,Retention,New,Brazil
2575,Flash Brand Promo 2020,7,Isaiah Hall Jr.,2022-07-25,2022-10-07,2474.71,Brand,New,Mexico
2576,CLEARANCE AWARENESS PUSH 2019,13,,2023-12-12,2024-01-14,3318.28,Awareness,New,Mexico
2577,Summer Conversion Campaign 2022,2,Sandra Ayala,2020-10-20,2020-11-18,5537.69,Conversion,All,Mexico
2578,NewYear Awareness Sale 2019,14,Levi Stewart,2024-10-15,2024-11-09,3531.46,Awareness,At-Risk,Egypt
2579,Launch Acquisition Campaign 2024,9,Stephanie Allen,2020-08-11,2020-10-31,22761.58,Acquisition,At-Risk,India
2580,Flash Conversion Campaign 2020,4,John Lopez,2021-11-23,2022-02-20,22074.85,Conversion,At-Risk,Mexico
2581,Flash Retention Sale 2024,12,Julie Clark,2022-12-23,2023-01-26,8152.37,Retention,Returning,Nigeria
2582,Loyalty Brand Campaign 2019,4,Jon Thomas,2022-11-14,2022-12-05,2568.42,Brand,VIP,Indonesia
2583,Prospecting Awareness Drive 2024,3,Samuel Smith,2024-01-25,2024-02-09,3277.87,Awareness,New,Canada
2584,Retarget Acquisition Campaign 2023,1,Angel Kent,2019-03-21,2019-04-02,2211.72,Acquisition,At-Risk,Saudi Arabia
2585,NewYear Brand Sale 2023,2,Jennifer Obrien,2023-07-03,2023-08-17,38598.8,Brand,Churned,Mexico
2586,Clearance Retention Drive 2023,10,Stephanie Allen,2024-10-26,2024-08-20,2976.44,Retention,Returning,South Africa
2587,Summer Acquisition Campaign 2019,4,Derek Lowe,2019-03-28,2019-05-07,1523.04,Acquisition,VIP,India
2588,clearance conversion promo 2020,15,John Lopez,2024-10-25,2024-12-31,7863.12,Conversion,Churned,Philippines
2589,Summer Conversion Promo 2023,4,Hunter Woods,2021-09-18,2021-12-16,1469.87,Conversion,All,Australia
2590,Spring Awareness Campaign 2020,7,Lori Delgado,2019-05-27,2019-07-24,5839.44,Awareness,Churned,Nigeria
2591,Clearance Retention Sale 2024,6,Kimberly Jensen,2020-10-31,2020-11-17,1770.79,Retention,All,Saudi Arabia
2592,Spring Awareness Drive 2021,11,Richard White,2023-11-14,2023-12-21,2435.96,Awareness,All,Spain
2593,Holiday Awareness Drive 2023,15,David Zuniga,2021-04-21,2021-05-14,1479.94,Awareness,Returning,Nigeria
2594,NewYear Conversion Drive 2022,8,Judy Lopez,2024-02-02,2024-04-24,1334.93,Conversion,Churned,Japan
2595,Prospecting Awareness Push 2023,11,Robert Jones,2022-05-27,2022-07-04,6579.36,Awareness,At-Risk,Italy
2596,Clearance Brand Sale 2024,15,Charles Torres,2024-08-05,2024-10-15,9169.23,Brand,New,Nigeria
2597,Summer Awareness Campaign 2022,10,Alexis Hale,2020-05-18,2020-08-15,12948.89,Awareness,VIP,Germany
2598,Flash Awareness Promo 2022,15,Levi Stewart,2021-04-11,2021-06-20,5803.2,Awareness,New,Netherlands
2599,Launch Acquisition Promo 2022,9,Mark Morgan,2023-08-13,2023-10-26,11212.37,Acquisition,All,Mexico
2600,Summer Acquisition Push 2022,9,,2019-03-09,2019-05-21,2125.6,Acquisition,VIP,Netherlands
2601,NewYear Retention Promo 2023,4,,2020-03-09,2020-03-16,2556.64,Retention,VIP,Mexico
2602,Clearance Acquisition Push 2020,10,Jessica Sanford,2023-01-24,2023-02-07,4274.22,Acquisition,Churned,United States
2603,Clearance Awareness Drive 2021,4,Scott Taylor,2019-02-15,2019-04-27,5089.82,Awareness,Returning,Spain
2604,Holiday Conversion Sale 2022,13,Angel Kent,2021-10-12,2021-12-21,4299.92,Conversion,All,South Africa
2605,Launch Brand Promo 2024,6,Jon Thomas,2024-05-17,2024-06-27,658.7,Brand,New,Saudi Arabia
2606,NewYear Brand Drive 2024,9,,2021-05-17,2021-05-27,2838.26,Brand,Returning,Australia
2607,Clearance Awareness Promo 2022,11,Angel Kent,2024-05-07,2024-05-14,9970.38,Awareness,All,United Arab Emirates
2608,Loyalty Retention Drive 2022,3,,2023-04-26,2023-05-09,14898.38,Retention,New,Egypt
2609,Retarget Acquisition Sale 2019,3,,2019-08-20,2019-07-28,16836.5,Acquisition,Churned,Indonesia
2610,Flash Brand Campaign 2021,11,Michael Lawrence,2019-04-21,2019-05-26,5453.68,Brand,New,Indonesia
2611,Holiday Acquisition Promo 2024,14,,2024-02-13,2024-04-11,5465.03,Acquisition,VIP,Mexico
2612,Summer Acquisition Campaign 2023,1,Eric Dodson Jr.,2019-02-13,2019-05-13,2215.56,Acquisition,Churned,Germany
2613,BlackFriday Conversion Sale 2024,13,Miguel Johnston,2023-10-18,2023-11-17,9726.92,Conversion,All,Netherlands
2614,Summer Acquisition Sale 2024,4,Mark Harris,2023-06-01,2023-03-06,2200.9,Acquisition,Churned,Egypt
2615,,4,Jeffrey Herring,2021-12-09,2021-12-18,3696.75,Awareness,VIP,France
2616,Retarget Awareness Drive 2024,4,Debra Smith,2024-03-24,2024-04-04,5836.82,Awareness,All,Spain
2617,Spring Brand Sale 2021,15,,2021-07-16,2021-09-28,574.14,Brand,New,United Kingdom
2618,Summer Acquisition Promo 2023,10,Gloria Keller,2022-10-13,2022-12-26,13337.1,Acquisition,VIP,Netherlands
2619,NewYear Brand Campaign 2020,4,Nicholas Gordon,2024-04-08,2024-06-16,4836.09,Brand,Churned,Netherlands
2620,Loyalty Acquisition Drive 2021,15,Isaiah Hall Jr.,2019-03-10,2019-04-05,3579.25,Acquisition,VIP,United Arab Emirates
2621,Holiday Conversion Drive 2020,11,Caitlin Edwards,2024-01-23,2024-02-12,1908.24,Conversion,VIP,Canada
2622,Clearance Acquisition Push 2019,9,Scott Taylor,2024-05-24,2024-06-24,4137.33,Acquisition,Churned,France
2623,Spring Conversion Drive 2021,7,James Smith,2023-10-06,2023-10-25,11711.28,Conversion,Churned,United Arab Emirates
2624,NewYear Conversion Campaign 2021,3,,2024-04-24,2024-06-23,5158.87,Conversion,Churned,South Africa
2625,NewYear Awareness Promo 2020,11,Angela Dillon,2021-12-22,2022-01-03,6293.06,Awareness,Returning,United Kingdom
2626,Winter Brand Drive 2020,15,Angel Kent,2023-09-10,2023-12-05,28833.63,Brand,VIP,Japan
2627,Clearance Brand Campaign 2019,5,,2021-09-13,2021-11-02,5591.79,Brand,New,Japan
2628,,9,Isaiah Hall Jr.,2021-09-07,2021-09-28,6677.67,Brand,All,United Arab Emirates
2629,Launch Awareness Drive 2023,12,Debra Smith,2019-05-28,2019-08-26,8385.35,Awareness,VIP,Japan
2630,Summer Conversion Push 2023,7,Robert Jones,2023-04-03,2023-05-22,5283.34,Conversion,New,Netherlands
2631,Loyalty Retention Promo 2024,15,James Smith,2024-08-21,2024-10-12,1670.22,Retention,Churned,India
2632,Launch Conversion Drive 2019,6,,2022-05-30,2022-06-13,2219.87,Conversion,Churned,France
2633,Clearance Acquisition Campaign 2019,11,Jason Fletcher,2019-08-06,2019-09-24,9127.48,Acquisition,VIP,Netherlands
2634,Retarget Retention Campaign 2024,13,Mary Rodriguez,2020-11-23,2021-02-01,10123.18,Retention,VIP,Egypt
2635,NewYear Acquisition Promo 2019,10,Donna Nelson,2021-09-26,2021-10-18,1837.7,Acquisition,Returning,India
2636,Spring Retention Promo 2019,9,Isaiah Hall Jr.,2020-05-15,2020-08-05,3496.42,Retention,Returning,Nigeria
2637,LOYALTY RETENTION SALE 2019,10,Lori Delgado,2020-06-18,2020-08-27,2556.72,Retention,New,Japan
2638,newyear conversion drive 2023,14,Samuel Smith,2023-07-08,2023-09-23,7693.29,Conversion,VIP,Philippines
2639,Clearance Retention Promo 2019,12,Mary Rodriguez,2019-09-14,2019-10-04,6916.18,Retention,At-Risk,Italy
2640,Retarget Acquisition Drive 2024,3,Charles Torres,2020-07-23,2020-09-21,3672.79,Acquisition,All,Nigeria
2641,NewYear Acquisition Promo 2022,2,Angela Dillon,2024-01-31,2024-03-06,4694.94,Acquisition,VIP,United States
2642,Clearance Acquisition Campaign 2024,15,Mark Morgan,2021-08-08,2021-09-17,13968.86,Acquisition,Churned,United States
2643,Winter Conversion Push 2021,7,Robert Jones,2022-04-16,2022-05-12,5767.62,Conversion,At-Risk,France
2644,,11,,2023-03-23,2023-04-07,10745.03,Retention,VIP,Egypt
2645,BlackFriday Acquisition Sale 2022,2,Yolanda Wallace,2021-08-28,2021-11-24,10987.36,Acquisition,New,United Kingdom
2646,NewYear Conversion Promo 2020,6,Rachel Wright,2024-05-26,2024-07-02,4175.34,Conversion,VIP,Egypt
2647,NewYear Brand Promo 2019,6,,2024-07-26,2024-09-26,12163.75,Brand,Returning,Germany
2648,Retarget Brand Push 2019,7,Sandra Ayala,2021-04-12,2021-06-05,5851.44,Brand,All,Nigeria
2649,Flash Retention Drive 2023,12,Anthony Rasmussen,2023-10-15,2024-01-01,5568.02,Retention,Churned,Egypt
2650,BlackFriday Awareness Drive 2024,13,Derek Lowe,2023-02-09,2023-02-19,492.81,Awareness,Churned,Italy
2651,BlackFriday Awareness Push 2019,13,Derek Lowe,2022-04-01,2022-06-07,11114.02,Awareness,New,Egypt
2652,Retarget Conversion Campaign 2021,15,Rachel Wright,2019-05-25,2019-07-12,491.24,Conversion,Returning,Canada
2653,Clearance Brand Drive 2024,11,Connie Costa,2024-09-24,2024-10-29,8173.81,Brand,At-Risk,Saudi Arabia
2654,Loyalty Awareness Push 2023,7,Scott Taylor,2023-12-23,2024-01-07,12403.63,Awareness,All,Italy
2655,Loyalty Brand Drive 2024,1,Jessica Sanford,2022-06-22,2022-09-06,6940.2,Brand,VIP,Global
2656,Winter Awareness Sale 2023,11,Rachel Dickerson,2019-09-12,2019-11-05,1935.28,Awareness,Churned,India
2657,Winter Awareness Sale 2019,10,Rachel Dickerson,2024-01-10,2024-02-12,11574.62,Awareness,Returning,United Kingdom
2658,BlackFriday Retention Sale 2023,3,Levi Stewart,2023-09-20,2023-06-27,12826.49,Retention,All,India
2659,Prospecting Acquisition Push 2020,11,Willie Bowers,2022-09-10,2022-11-11,16214.47,Acquisition,Returning,Nigeria
2660,SPRING AWARENESS SALE 2020,10,,2024-01-07,2024-02-13,4875.06,Awareness,Churned,Saudi Arabia
2661,LAUNCH RETENTION PUSH 2022,11,Judy Lopez,2022-01-04,2022-01-19,6753.73,Retention,Churned,Saudi Arabia
2662,Launch Acquisition Promo 2020,10,Samuel Smith,2024-05-24,2024-07-27,3657.74,Acquisition,Churned,Germany
2663,Clearance Retention Campaign 2022,13,Jennifer Obrien,2019-12-22,2020-01-29,2241.5,Retention,All,Mexico
2664,Prospecting Acquisition Sale 2022,15,Dominic Bennett,2022-06-01,2022-07-07,17046.17,Acquisition,VIP,South Africa
2665,Spring Awareness Promo 2019,12,Richard White,2022-12-27,2023-02-23,1286.08,Awareness,At-Risk,Japan
2666,Spring Conversion Campaign 2023,8,Gloria Keller,2019-05-19,2019-06-30,1189.47,Conversion,New,Mexico
2667,Holiday Brand Push 2021,8,Nicholas Gordon,2024-03-14,2024-05-23,1380.88,Brand,Churned,Italy
2668,Clearance Acquisition Drive 2019,7,Carolyn Schultz,2019-02-25,2019-05-26,6584.89,Acquisition,VIP,South Africa
2669,Clearance Brand Campaign 2019,2,Rebecca Prince,2022-02-18,2022-04-04,5891.35,Brand,VIP,Indonesia
2670,BlackFriday Acquisition Campaign 2019,10,Rebecca Simmons,2019-08-04,2019-10-07,1631.6,Acquisition,All,Canada
2671,Flash Conversion Drive 2021,5,,2023-02-12,2023-05-02,7619.42,Conversion,Churned,United Arab Emirates
