customer_id,first_name,last_name,email,age,gender,country,city,segment,signup_date,preferred_device
2984,Brenda,Barnes,brenda.barnes265@gmail.com,54,Female,United States,Sullivantown,Churned,2021-01-30,Desktop
2985,COREY,Garcia,corey.garcia452@gmail.com,30,Male,United Kingdom,North Eugene,New,2024-04-08,Mobile
2986,Larry,Douglas,larry.douglas951@yahoo.com,42,Male,United States,Port Jessicabury,VIP,2024-03-06,Tablet
2987,David,Morales,david.morales403@yahoo.com,53,Male,Egypt,Smithbury,Returning,2021-12-24,Tablet
2988,Craig,Blair,craig.blair504@hotmail.com,34,Male,Japan,Brownton,New,2020-03-19,Desktop
2989,Bryan,Hale,bryan.hale554@gmail.com,48,Female,United States,Pierceshire,New,2022-09-26,Desktop
2990,Rita,Williams,rita.williams629@gmail.com,19,Other,Netherlands,Antoniotown,VIP,2020-04-04,Desktop
2991,Samantha,Wells,samantha.wells935@gmail.com,46,Female,spain,North Karen,Returning,2021-12-23,Tablet
2992,Corey,Carson,corey.carson266@hotmail.com,22,Male,USA,Williamsville,Churned,2024-04-22,Desktop
2993,Katherine,Henson,katherine.henson75@gmail.com,26,Male,Australia,Gabrielaton,VIP,2023-05-01,Tablet
2994,Jonathan,Perkins,jonathan.perkins746@yahoo.com,32,Female,United Kingdom,Underwoodmouth,,2024-03-15,Mobile
2995,Samantha,Fuller,samantha.fuller20@gmail.com,39,Female,Saudi Arabia,South Matthew,,2021-01-09,Desktop
2996,Gabriel,Wilson,gabriel.wilson669@yahoo.com,20,Other,Philippines,New Allison,Churned,2024-03-15,Desktop
2997,Scott,Garner,scott.garner956@yahoo.com,33,Male,Mexico,Port Taylor,VIP,2023-07-25,Tablet
2998,Jennifer,Mcdonald,jennifer.mcdonald400@yahoo.com,39,Female,Indonesia,South Anthonyhaven,New,2019-09-01,Desktop
2999,Christina,Daugherty,,27,Female,U.K.,East Erica,Returning,2024-04-10,Mobile
3000,Brianna,Travis,brianna.travis589@yahoo.com,50,Male,Spain,Henryville,Returning,2022-03-19,Tablet
3001,Todd,Monroe,todd.monroe725@gmail.com,37,Female,France,Johnsside,Returning,2024-03-06,Mobile
3002,Rachel,Smith,rachel.smith447@yahoo.com,36,Female,Germany,Lake Jenniferside,Returning,2021-03-13,Tablet
3003,Michael,Camacho,michael.camacho800@hotmail.com,40,Male,India,North Geoffreyview,VIP,2023-01-06,Tablet
3004,Kelly,Lindsey,kelly.lindsey232@gmail.com,37,Male,USA,South Tamara,New,2019-12-22,Mobile
3005,Madison,Myers,madison.myers978@gmail.com,31,Other,United Kingdom,Morrisonfurt,Returning,2022-04-23,Mobile
3006,Melanie,Green,melanie.green125@hotmail.com,36,Other,U.S.A.,Smithmouth,New,2023-02-03,Tablet
3007,Michael,Kim,michael.kim958@hotmail.com,68,Female,Saudi Arabia,East Belindastad,Returning,2023-03-08,Mobile
3008,Sheila,Harding,sheila.harding699@gmail.com,42,Female,France,Brianville,Churned,2024-01-12,Mobile
3009,Patricia,Colon,patricia.colon57@yahoo.com,28,Other,United States,North Timothytown,VIP,2020-04-21,Tablet
3010,Michael,Krause,michael.krause93@hotmail.com,43,Female,India,Patriciaburgh,At-Risk,2020-09-10,Tablet
3011,Jason,Adkins,jason.adkins874@gmail.com,44,Female,Indonesia,New Derrick,Returning,2022-04-02,Desktop
3012,Kelly,Jones,kelly.jones862@gmail.com,52,Female,  United States  ,West Robertachester,At-Risk,2022-08-09,Mobile
3013,Lisa,Cervantes,lisa.cervantes664@yahoo.com,45,Male,Philippines,North Dylan,VIP,2021-03-17,Desktop
3014,Charles,Alvarez,charles.alvarez568@yahoo.com,27,Male,Brazil,Wolfefurt,Returning,2023-04-11,Mobile
3015,John,Contreras,john.contreras677@hotmail.com,19,Male,Mexico,Jesseside,VIP,2019-07-18,Mobile
3016,Aaron,Smith,aaron.smith713@gmail.com,20,Female,Japan,Rhondachester,New,2020-07-22,Desktop
3017,Victoria,Henry,victoria.henry646@hotmail.com,53,Other,Australia,Foleyville,Returning,2020-12-02,Mobile
3018,John,Rogers,john.rogers499@hotmail.com,35,Male,Spain,East Amyland,VIP,2024-06-07,Tablet
3019,Rebecca,Rivera,rebecca.rivera449@gmail.com,46,Other,United States,East Brittany,Churned,2023-08-04,Desktop
3020,Tyler,Garcia,,33,Male,United States,Ericton,New,2023-07-29,Desktop
3021,Lisa,Murray,lisa.murray26@gmail.com,32,Other,UAE,Smithport,At-Risk,2023-09-20,Tablet
3022,RYAN,Rojas,ryan.rojas245@yahoo.com,41,Female,Netherlands,Robertomouth,Churned,2021-10-23,Mobile
3023,Benjamin,Brown,benjamin.brown65@gmail.com,48,Other,USA,South Jameshaven,Returning,2021-10-13,Tablet
3024,Michael,Trujillo,michael.trujillo316@hotmail.com,23,Female,Netherlands,Schmidtbury,Returning,2021-11-20,Tablet
3025,Jennifer,Robinson,jennifer.robinson989@yahoo.com,37,Female,MEXICO,Kurtbury,Churned,2022-03-07,Desktop
3026,Kimberly,Oneal,kimberly.oneal38@yahoo.com,67,Female,U.S.A.,Port Kevinmouth,Returning,2023-03-27,Desktop
3027,Emily,Reyes,emily.reyes346@gmail.com,35,Other,United States,West Jordan,Returning,2023-07-06,Desktop
3028,Gina,Powell,gina.powell416@gmail.com,49,Male,Germany,Lopezhaven,New,2024-01-02,Desktop
3029,wendy,West,wendy.west827@yahoo.com,36,Other,Saudi Arabia,Derekmouth,At-Risk,2022-12-01,Tablet
3030,Nicholas,Clark,nicholas.clark536@yahoo.com,50,Female,Japan,Port Maryborough,,2024-08-28,Tablet
3031,Jared,Kelley,jared.kelley892@yahoo.com,19,Other,South Africa,Butlerberg,New,2021-02-23,Desktop
3032,David,Barry,david.barry759@yahoo.com,32,Other,Canada,Lawsonchester,Returning,2024-05-16,Desktop
3033,heather,Salinas,heather.salinas948@hotmail.com,25,Male,Brazil,Garzabury,New,2020-01-22,Desktop
3034,HEATHER,Deleon,heather.deleon754@gmail.com,27,Male,United States,Adamtown,Returning,2023-02-14,Mobile
3035,Sherry,Munoz,sherry.munoz670@gmail.com,41,Male,France,Gonzalezchester,Returning,2023-06-15,Mobile
3036,Susan,Murphy,susan.murphy929@yahoo.com,56,Other,Germany,Lynntown,Churned,2020-11-19,Desktop
3037,Erin,Rojas,erin.rojas249@yahoo.com,37,Other,Nigeria,Brownfort,At-Risk,2021-12-31,Tablet
3038,Nicole,Porter,nicole.porter134@yahoo.com,31,Male,U.K.,Jonathanchester,New,2024-02-07,Desktop
3039,Brenda,Huffman,brenda.huffman648@gmail.com,30,Male,Italy,Dylanburgh,VIP,2021-11-10,Mobile
3040,Michelle,Brady,michelle.brady841@gmail.com,38,Male,UAE,Chandlerburgh,New,2019-05-11,Mobile
3041,Gregory,Acevedo,gregory.acevedo626@gmail.com,47,Male,italy,Garcialand,New,2024-01-06,Tablet
3042,Maria,Curtis,,49,Male,UNITED STATES,Lawsonfort,Returning,2019-08-22,Desktop
3043,frank,Chan,frank.chan510@gmail.com,38,Other,Saudi Arabia,Danielview,Returning,2024-01-09,Tablet
3044,Richard,Tran,richard.tran226@gmail.com,22,Male,Netherlands,Gregoryville,New,2024-01-05,Desktop
3045,Stephanie,Smith,stephanie.smith437@hotmail.com,43,Female,United States,East Anthony,Returning,2020-01-30,Tablet
3046,Robert,Woodward,robert.woodward695@hotmail.com,32,Female,Australia,North Wendyview,Churned,2020-02-08,Mobile
3047,Raymond,Simpson,raymond.simpson124@gmail.com,32,Other,United States,South Amyland,Returning,2021-09-14,Tablet
3048,Nicole,Malone,nicole.malone559@gmail.com,31,Male,CANADA,South Sandramouth,At-Risk,2024-04-27,Mobile
3049,  Benjamin  ,Peterson,benjamin.peterson857@gmail.com,55,Male,India,West Brandyborough,New,2020-02-09,Desktop
3050,Mary,White,mary.white608@yahoo.com,53,Male,France,Laneville,Churned,2024-03-05,Mobile
3051,Scott,Hart,scott.hart65@yahoo.com,28,Male,Australia,Wernerside,VIP,2019-01-12,Mobile
3052,Jeffrey,Hart,jeffrey.hart145@hotmail.com,32,Female,Nigeria,Avilamouth,VIP,2020-07-23,Desktop
3053,Eric,Bailey,eric.bailey714@hotmail.com,23,Female,Germany,Danielbury,New,2023-06-06,Tablet
3054,Jeffrey,Murray,jeffrey.murray169@gmail.com,25,Female,India,Whiteland,Returning,2019-12-17,Desktop
3055,Ashley,Short,ashley.short948@gmail.com,60,Other,Germany,Deniseport,New,2024-11-06,Desktop
3056,Anna,Patterson,anna.patterson137@gmail.com,37,Male,United States,Higginsmouth,Returning,2021-05-15,Tablet
3057,Mark,Jackson,mark.jackson628@gmail.com,46,Female,Mexico,Michaelborough,New,2022-07-12,Desktop
3058,Joseph,Curry,joseph.curry17@hotmail.com,45,Female,BRAZIL,Andrewtown,Returning,2022-01-12,Desktop
3059,Amy,Turner,amy.turner7@gmail.com,70,Male,Australia,Goodmanstad,Returning,2023-07-10,Desktop
3060,Meghan,Smith,meghan.smith949@gmail.com,25,Male,United Arab Emirates,Lake Jenniferville,New,2022-05-23,Tablet
3061,Megan,Jackson,megan.jackson668@gmail.com,29,Other,United States,East Kelsey,Churned,2024-06-03,Mobile
3062,Kimberly,Blackburn,kimberly.blackburn427@gmail.com,40,Other,  Philippines  ,West Jonathonshire,New,2024-06-25,Mobile
3063,Brenda,Thompson,brenda.thompson709@gmail.com,20,Male,Australia,Susanbury,At-Risk,2020-03-27,Desktop
3064,Adam,Jackson,adam.jackson147@yahoo.com,33,Other,Philippines,North Ericstad,Returning,2024-06-07,Mobile
3065,Linda,Cooper,linda.cooper536@gmail.com,50,Female,Canada,New Nicolebury,,2024-12-07,Mobile
3066,Justin,Hogan,justin.hogan245@hotmail.com,18,Male,Nigeria,East Melissashire,Returning,2022-01-09,Tablet
3067,Angela,Castro,angela.castro709@hotmail.com,21,Male,USA,New James,At-Risk,2023-08-27,Tablet
3068,James,Martin,,23,Other,Australia,Ellisonshire,Returning,2021-07-24,Mobile
3069,Adrian,Medina,adrian.medina627@yahoo.com,51,Male,United States,North David,At-Risk,2024-10-17,Tablet
3070,Joseph,Nelson,joseph.nelson847@gmail.com,34,Female,South Africa,South Kimberlyfurt,Churned,2020-11-16,Mobile
3071,Nancy,Burke,nancy.burke429@gmail.com,19,Male,Germany,North Douglasfort,Returning,2021-05-29,Tablet
3072,Charles,Stevens,charles.stevens242@hotmail.com,30,Male,Britain,Joshualand,Returning,2024-06-08,Desktop
3073,Patrick,Larson,patrick.larson543@yahoo.com,49,Male,United States,New Jamesmouth,Returning,2021-01-19,Tablet
3074,Valerie,Davis,valerie.davis371@gmail.com,35,Other,Egypt,South Sean,VIP,2023-03-21,Tablet
3075,Cory,Watson,cory.watson225@hotmail.com,40,Female,Saudi Arabia,Andersonchester,Returning,2024-02-17,Tablet
3076,Joshua,Flores,joshua.flores676@hotmail.com,42,Male,India,Kingville,New,2024-05-19,Mobile
3077,Donald,Johnson,donald.johnson55@hotmail.com,32,Male,United Kingdom,Martinezbury,New,2019-02-27,Desktop
3078,Ashley,Moore,ashley.moore816@hotmail.com,30,Male,South Africa,Leslieberg,New,2020-08-15,Tablet
3079,James,Thornton,james.thornton865@gmail.com,27,Female,South Africa,Hayleymouth,At-Risk,2021-02-15,Mobile
3080,Louis,Nelson,louis.nelson181@hotmail.com,41,Male,MEXICO,North Bonnie,VIP,2019-08-19,Tablet
3081,John,Skinner,john.skinner945@hotmail.com,20,Male,Nigeria,Washingtonshire,New,2021-10-07,Desktop
3082,Donald,Owens,donald.owens661@gmail.com,51,Female,India,Heatherview,New,2024-02-28,Mobile
3083,Eric,Davis,eric.davis215@hotmail.com,39,Female,Egypt,Lake Lori,Returning,2022-10-08,Mobile
3084,Emma,Graves,emma.graves343@hotmail.com,18,Other,United Kingdom,New Henrytown,New,2020-10-24,Mobile
3085,Amy,Vasquez,amy.vasquez45@yahoo.com,33,Male,South Africa,Waltersshire,Returning,2020-03-10,Tablet
3086,Jason,Young,jason.young54@gmail.com,52,Other,India,Gomezstad,Returning,2024-03-26,Desktop
3087,Sherri,Martin,sherri.martin162@yahoo.com,53,Male,india,Susanview,Returning,2019-05-06,Mobile
3088,April,Fields,,32,Male,United Kingdom,Port Joanne,New,2020-01-12,Desktop
3089,Kimberly,Lyons,kimberly.lyons917@hotmail.com,18,Male,United States,Taylorburgh,VIP,2019-02-09,Tablet
3090,William,Sanders,william.sanders456@gmail.com,41,Other,Japan,West Kevin,VIP,2020-04-19,Tablet
3091,Kimberly,Golden,,47,Female,Saudi Arabia,Christophershire,At-Risk,2021-05-08,Desktop
3092,Angela,Thompson,angela.thompson766@yahoo.com,36,Other,Mexico,Port Danielburgh,Returning,2021-02-11,Mobile
3093,Laura,Peck,laura.peck236@yahoo.com,32,Male,United States,Port Nicole,Churned,2020-10-19,Mobile
3094,George,Jenkins,,19,Male,Brazil,Nicoletown,Returning,2019-07-18,Desktop
3095,Sonya,Mcguire,sonya.mcguire756@gmail.com,35,Female,United States,Christophershire,Returning,2022-06-10,Desktop
3096,Brooke,French,brooke.french385@hotmail.com,61,Male,United Arab Emirates,Fostermouth,Returning,2019-03-29,Desktop
3097,Robert,Smith,robert.smith483@yahoo.com,26,Other,U.K.,New Michaelborough,New,2020-02-10,Mobile
3098,Thomas,Mitchell,thomas.mitchell56@gmail.com,44,Female,Germany,Lake Jesseland,At-Risk,2019-04-20,Desktop
3099,Kathleen,Andrews,kathleen.andrews222@gmail.com,31,Other,  Brazil  ,Kathrynside,VIP,2022-09-18,Mobile
3100,Dennis,Evans,dennis.evans183@yahoo.com,49,Female,United Kingdom,North Stefaniebury,New,2021-04-17,Mobile
3101,  Adam  ,Williams,adam.williams140@gmail.com,36,Female,Indonesia,South Todd,Returning,2019-03-23,Tablet
3102,Ricardo,Ross,ricardo.ross199@hotmail.com,39,Other,Japan,Guerraton,New,2021-11-04,Mobile
3103,Ryan,Anderson,ryan.anderson999@yahoo.com,37,Female,Canada,Lake Alicia,New,2024-08-20,Desktop
3104,Alex,Armstrong,alex.armstrong344@gmail.com,18,Male,canada,Thompsonview,New,2021-07-17,Desktop
3105,Sean,Coleman,sean.coleman709@gmail.com,35,Other,US,Lake Daniel,New,2024-11-23,Desktop
3106,Olivia,Buchanan,olivia.buchanan288@gmail.com,58,Male,U.S.A.,Lake Sharonview,Returning,2020-09-12,Desktop
3107,Christopher,Graham,christopher.graham873@gmail.com,38,Female,United States,Lake Cory,New,2021-02-03,Mobile
3108,Rachel,Roberts,rachel.roberts429@hotmail.com,31,Male,,South Guy,VIP,2021-10-26,Mobile
3109,Patricia,Mills,patricia.mills226@yahoo.com,50,Female,Brazil,Shannonton,VIP,2021-07-13,Tablet
3110,Heather,Tyler,heather.tyler161@hotmail.com,35,Other,Indonesia,Hectorton,New,2023-11-29,Tablet
3111,Nichole,Lamb,nichole.lamb928@yahoo.com,27,Male,United States,Micheleville,New,2022-01-25,Tablet
3112,Scott,Bolton,,62,Other,United States,East Kevin,Returning,2020-02-05,Desktop
3113,Nicole,Mitchell,nicole.mitchell89@gmail.com,55,Female,United States,Parkerview,Returning,2019-06-20,Tablet
3114,Tyler,Robinson,tyler.robinson501@yahoo.com,60,Male,Saudi Arabia,Normanborough,Returning,2022-01-02,Tablet
3115,Paul,Scott,paul.scott485@hotmail.com,51,Female,Spain,East Michaelport,Returning,2023-08-21,Mobile
3116,Mike,Perez,mike.perez15@gmail.com,42,Other,Netherlands,Hansenton,Returning,2020-09-07,Mobile
3117,Taylor,Gonzalez,taylor.gonzalez754@yahoo.com,32,Male,Canada,Bryantown,New,2024-11-15,Desktop
3118,Aaron,Morgan,aaron.morgan336@hotmail.com,41,Female,Spain,Conniemouth,Returning,2021-11-21,Tablet
3119,Sherry,Thompson,sherry.thompson228@yahoo.com,27,Other,South Africa,Jimmyshire,At-Risk,2022-08-15,Desktop
3120,Mary,Johnson,mary.johnson936@gmail.com,27,Other,India,Fergusonview,Returning,2023-01-12,Desktop
3121,Brendan,Burns,brendan.burns428@hotmail.com,18,Male,South Africa,Mclaughlinport,New,2020-05-01,Desktop
3122,William,Knox,william.knox482@yahoo.com,29,Other,France,Jasonton,Returning,2021-05-18,Tablet
3123,Nicholas,Daniels,nicholas.daniels35@yahoo.com,18,Female,India,Natalieview,New,2024-05-17,Tablet
3124,Melinda,Anderson,melinda.anderson404@yahoo.com,34,Female,India,South Angela,New,2023-11-08,Tablet
3125,Tami,Jones,tami.jones842@hotmail.com,31,Male,Mexico,Nicoleland,VIP,2022-02-12,Mobile
3126,Lisa,Francis,lisa.francis508@hotmail.com,54,Male,Japan,North Edwardfort,Returning,2024-07-18,Desktop
3127,Gary,Cameron,gary.cameron572@gmail.com,18,Male,Mexico,Matthewmouth,Returning,2022-11-24,Tablet
3128,Mary,Cruz,mary.cruz750@yahoo.com,19,Female,Netherlands,West Robert,At-Risk,2024-04-17,Desktop
3129,Arthur,Lam,arthur.lam136@gmail.com,33,Female,Mexico,South Joseph,Returning,2021-07-19,Mobile
3130,William,Lewis,william.lewis245@yahoo.com,33,Other,United States,Newmanborough,At-Risk,2019-02-18,Desktop
3131,Richard,Haynes,richard.haynes17@gmail.com,47,Female,Britain,East Jessica,New,2021-07-10,Tablet
3132,Pamela,Alvarez,pamela.alvarez313@hotmail.com,45,Male,India,Kimberlytown,New,2023-08-17,Tablet
3133,Shannon,Holland,shannon.holland471@yahoo.com,23,Other,United States,Jefferymouth,New,2023-01-21,Tablet
3134,Lindsey,Williams,lindsey.williams598@yahoo.com,21,Male,Spain,New Robert,New,2020-10-29,Mobile
3135,Lisa,Horton,lisa.horton475@hotmail.com,36,Male,Indonesia,Archertown,Returning,2023-06-14,Tablet
3136,Leslie,Gamble,leslie.gamble416@yahoo.com,32,Male,United States,Port Emilyport,Returning,2022-06-05,Mobile
3137,Don,Wilson,don.wilson642@yahoo.com,37,Female,Brazil,West Deborahside,Returning,2021-07-14,Tablet
3138,Isabel,Jones,isabel.jones649@yahoo.com,37,Male,India,Johnsonfurt,New,2020-03-27,Tablet
3139,Mary,Farmer,mary.farmer73@yahoo.com,49,Female,Philippines,New Sarah,New,2023-01-21,Tablet
3140,Nichole,Wells,nichole.wells341@hotmail.com,47,Other,United States,Port Mary,Returning,2024-01-13,Desktop
3141,Christopher,Carney,christopher.carney304@hotmail.com,47,Female,Britain,South David,New,2019-12-04,Mobile
3142,Jacqueline,Church,jacqueline.church715@gmail.com,44,Other,India,South Christopher,Returning,2023-06-04,Tablet
3143,Sandra,Ferguson,sandra.ferguson590@yahoo.com,35,Male,Spain,Georgeshire,Returning,2020-10-01,Tablet
3144,Anthony,Robbins,anthony.robbins83@hotmail.com,49,Other,Spain,North Emily,Returning,2020-06-04,Mobile
3145,mark,Mcdaniel,,29,Male,India,North Justinshire,New,2022-08-30,Tablet
3146,Robert,Johnson,robert.johnson969@yahoo.com,45,Other,Australia,North Christina,,2023-12-01,Mobile
3147,Scott,Smith,scott.smith910@yahoo.com,41,Male,Indonesia,West Jesse,New,2024-06-22,Desktop
3148,Julia,Ramirez,julia.ramirez393@gmail.com,29,Female,Japan,Lake Dwayneland,New,2021-10-17,Mobile
3149,Amber,Perry,amber.perry634@hotmail.com,34,Male,Saudi Arabia,South Cynthiaview,New,2022-12-24,Mobile
3150,Erica,Cooper,erica.cooper376@hotmail.com,30,Male,Brazil,North Noahview,Returning,2024-04-17,Tablet
3151,Beverly,Sharp,beverly.sharp573@gmail.com,49,Other,Mexico,West Aaronmouth,Churned,2023-08-25,Desktop
3152,Danny,Brown,danny.brown575@hotmail.com,49,Other,Italy,South Crystal,New,2019-04-04,Desktop
3153,Nichole,Harris,nichole.harris142@hotmail.com,18,Female,Canada,New Danielleland,Returning,2021-09-22,Desktop
3154,Richard,Rice,richard.rice553@hotmail.com,27,Male,Germany,Pierceport,Returning,2023-12-30,Tablet
3155,Megan,Nguyen,megan.nguyen490@gmail.com,35,Other,Brazil,South Dylanhaven,At-Risk,2022-12-16,Tablet
3156,Tammy,Bean,tammy.bean893@gmail.com,45,Other,Germany,Welchland,Returning,2019-06-14,Desktop
3157,Amber,Henderson,amber.henderson772@hotmail.com,18,Other,Saudi Arabia,Lake Carolfurt,,2024-02-25,Desktop
3158,George,Kennedy,george.kennedy329@yahoo.com,20,Female,U.S.A.,North Angela,New,2022-03-08,Mobile
3159,Mary,Allen,mary.allen516@gmail.com,25,Other,BRAZIL,Brownburgh,New,2024-12-18,Mobile
3160,Robert,Chambers,robert.chambers284@yahoo.com,34,Male,India,Josephmouth,New,2023-10-26,Desktop
3161,Patrick,Curtis,patrick.curtis382@hotmail.com,49,Female,Australia,Matthewhaven,Churned,2023-01-30,Mobile
3162,Nancy,Yoder,nancy.yoder498@gmail.com,21,Other,Nigeria,North Jill,Returning,2020-10-08,Tablet
3163,Dorothy,Barrett,dorothy.barrett850@yahoo.com,46,Male,South Africa,Lake Natalie,New,2020-04-15,Mobile
3164,Candice,Richards,candice.richards727@gmail.com,24,Other,South Africa,South Michael,Returning,2019-01-20,Tablet
3165,Andrea,Adams,andrea.adams846@yahoo.com,39,Other,Australia,Morrowton,New,2020-07-01,Mobile
3166,Nicholas,Juarez,nicholas.juarez463@gmail.com,57,Other,Japan,Port Kelly,New,2021-04-02,Mobile
3167,Dean,Hubbard,dean.hubbard820@hotmail.com,18,Other,Philippines,Bobbystad,New,2020-05-02,Tablet
3168,Kathryn,Scott,kathryn.scott829@gmail.com,40,Male,United Kingdom,Clarkeview,New,2023-01-29,Desktop
3169,Tara,Russo,tara.russo914@hotmail.com,18,Female,Australia,Maryhaven,At-Risk,2022-04-13,Desktop
3170,David,Sawyer,david.sawyer83@hotmail.com,30,Female,UAE,Boltonbury,Returning,2022-02-08,Desktop
3171,Joshua,Joseph,joshua.joseph296@yahoo.com,39,Male,United States,East Susan,At-Risk,2020-05-20,Desktop
3172,Benjamin,Powell,benjamin.powell169@yahoo.com,29,Female,Britain,Campbellland,Returning,2019-10-11,Desktop
3173,Bonnie,Bradley,bonnie.bradley714@yahoo.com,47,Male,United States,East Kaitlyn,Returning,2024-09-15,Mobile
3174,Jacob,Warren,jacob.warren155@gmail.com,31,Male,US,South Anne,VIP,2019-10-10,Tablet
3175,Patrick,Sanders,patrick.sanders975@yahoo.com,34,Other,Australia,Thompsonstad,Churned,2021-04-05,Desktop
3176,Tricia,Kerr,tricia.kerr301@hotmail.com,46,Female,India,New Robin,Returning,2022-08-14,Tablet
3177,STEPHANIE,Kelley,stephanie.kelley555@gmail.com,56,Male,United States,Karenfort,At-Risk,2024-03-10,Mobile
3178,ricardo,Robertson,ricardo.robertson356@hotmail.com,44,Female,France,Hayesburgh,New,2021-03-26,Mobile
3179,Kimberly,Smith,kimberly.smith756@gmail.com,29,Other,United States,West Alicia,Returning,2019-04-18,Desktop
3180,Stacey,Aguirre,stacey.aguirre299@hotmail.com,51,Male,Nigeria,North Mark,At-Risk,2022-08-14,Desktop
3181,Julie,Cherry,julie.cherry23@hotmail.com,30,Male,Brazil,East Vickiefurt,Returning,2019-01-22,Tablet
3182,Adam,Jones,adam.jones661@yahoo.com,49,Female,Germany,Lake Tiffanymouth,Churned,2024-07-30,Mobile
3183,Dylan,Jensen,dylan.jensen593@hotmail.com,18,Female,Indonesia,Port Kevinbury,Returning,2024-02-12,Tablet
3184,Monica,Simon,monica.simon662@hotmail.com,39,Female,United Kingdom,East Kevintown,Returning,2020-03-23,Mobile
3185,Lisa,Simpson,lisa.simpson608@gmail.com,42,Other,spain,Andersonshire,VIP,2022-09-04,Tablet
3186,Ryan,Murphy,,43,Other,United Kingdom,Phillipsberg,At-Risk,2020-10-12,Mobile
